label,text
spam,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not
ham,I'm gonna be home soon and i don't want to talk to u anymore tonight.. I've cried enough today.
ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
ham,K...k:)why cant you come here and search job:)
spam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821
ham,"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas."
ham,That depends. How would you like to be treated? :)
spam,lam Frederick banner. Pls conatct me asap regarding a possible late
ham,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with
ham,I think u have the wrong number.
ham,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite"
ham,No problem. Talk to you later
ham,Ok..dats fine..
ham,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...
ham,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-("
ham,Spoons it is then okay?
ham,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :)
ham,Hhahhaahahah rofl wtf nig was leonardo in your room or something
ham,"aight we can pick some up, you open before tonight?"
ham,Is toshiba portege m100 gd?
ham,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng"
ham,Ok. So april. Cant wait
ham,Smile in Pleasure !!!Smile in Pain!!! Smile when trouble pours like Rain!!! Smile when sum1 Hurts U !!!Smile becoz SOMEONE still Loves to see u Smiling!! KEEP SMILING!!
spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.
ham,K..k:)how much does it cost?
ham,"yeah, that's what I was thinking"
ham,At WHAT TIME should i come tomorrow. Please confirm
ham,I have many dependents
ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow
ham,I'm home. Ard wat time will u reach?
ham,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love"
ham,Yes there were many sweets
ham,How was txting and driving
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
ham,What r u cooking me for dinner?
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?"
ham,True. Its easier with her here.
ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!"
ham,That one week leave i put know that time. Why.
ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …"
ham,Haha... dont be angry with yourself... Take it as a practice for the real thing. =)
ham,Your opinion about me? 1. Oversmart 2. selfish 3. naughy 4. Lovable 5. Silent 6. Special 7. immature 8. Stylish 9. Simple Pls reply..
ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
ham,I think if he rule tamilnadu..then its very tough for our people.
ham,Hi da:)how is the todays class?
ham,I'm at work. Please call if u r free�
ham,Tell me something. Thats okay.
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?
ham,K go and sleep well. Take rest:-).
spam,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
ham,Nationwide auto centre (or something like that) on Newport road. I liked them there
ham,What???? Hello wats talks email address?
ham,Its ok my arm is feeling weak cuz i got a shot so we can go another time
ham,I am going to sao mu today. Will be done only at 12
ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
ham,What time is ur flight tmr?
ham,MMM ... .... Merry Christmas to me
ham,Okay... I booked all already... Including the one at bugis.
ham,"Dizzamn, aight I'll ask my suitemates when I get back"
ham,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th
spam,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
ham,Good night my dear.. Sleepwell&amp;Take care
ham,Yetunde i'm in class can you not run water on it to make it ok. Pls now.
ham,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.
spam,"	our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321."
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and FOR EVER"
spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
ham,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola"
spam,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!"
ham,All done? All handed in? Celebrations in full swing yet?
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
ham,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-)
ham,"I'm not coming over, do whatever you want"
ham,Are u awake? Is there snow there?
ham,"That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? "
ham,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls."
ham,Its  &lt;#&gt; k here oh. Should i send home for sale.
ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?
ham,Ok lor. I'm in town now lei.
ham,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..
ham,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it..."
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries�"
Spam,Plan Sanction as per MPD2021 X-Tra Floor X-Tra Area DDA MCD DSIDC HUDA:Gurgaon Faridabad Noida HI-TECH ARCHITECTS 9212012222 65657777  hi_tech@in.com
ham,Yeah. I got a list with only u and Joanna if I'm feeling really anti social
ham,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt"
ham,They will pick up and drop in car.so no problem..
ham,I not busy juz dun wan 2 go so early.. Hee..
ham,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.
ham,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.
ham,Please dont say like that. Hi hi hi
ham,Might ax well im there.
ham,I will be gentle princess! We will make sweet gentle love...
ham,Just send a text. We'll skype later.
spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
ham,U can call me now...
ham,Did you try making another butt.
ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too."
ham,Yeah confirmed for you staying at  that weekend
ham,Ok i shall talk to him
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
ham,In work now. Going have in few min.
Spam,"Mobile Office & MMS settings have been successfully delivered on your phone! Now you can access Airtel Live by long pressing '0' key on Nokia. On other Phones launch Internet Browser and select Airtel Live (or goto http://live.airtelworld.com),  You pay no activation,  rental or browsing charges for Airtel Live. You only pay if you Download Content,  or Send MMS."
ham,"Haha better late than ever, any way I could swing by?"
spam,"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 6299257179 from land line. Claim 3030. Valid 12hrs only"
ham,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.
ham,"Uncle G, just checking up on you. Do have a rewarding month"
ham,Ugh just got outta class
ham,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
ham,On the road so cant txt
ham,In the end she might still vomit but its okay. Not everything will come out.
ham,Sorry de i went to shop.
ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
ham,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.
spam,"Dear customer your PAY2TMKYC has been expired, It�s will be bl0cked within 24 hour, please contact customer! Care ph� 6200992462 immediately to verify"
ham,You all ready for * big day tomorrow?
ham,I sent them. Do you like?
ham,WHAT TIME U WRKIN?
spam,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP
ham,Good words.... But words may leave u in dismay many times.
ham,You unbelievable faglord
ham,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know."
ham,How come?
ham,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.
ham,Y so late but i need to go n get da laptop...
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
ham,Don know..wait i will check it.
ham,ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.
ham,Yup but not studying surfing lor. I'm in e lazy mode today.
ham,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.
spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
